id,artist_id,album_title,genre,year_of_pub,num_of_tracks,num_of_sales,rolling_stone_critic,mtv_critic,music_maniac_critic
74187,25727,Arrange Additional Escuchame Psychological,K-Pop,2014,14,363834,3.5,3,5
74188,41469,Practical Behind the Cuddly Lover Competitive,Alternative,2009,12,965247,3.5,4.5,5
74189,36912,Inside My,Indie,2003,9,680488,5,3,2
74190,23676,Immediate,Gospel,2007,11,286114,2,3.5,2
74191,22117,Editor Administrative Pencil,J-Rock,2016,7,268850,3,2.5,0.5
74192,20711,Need,Indie,2010,12,559481,1,2.5,4
74193,22036,Alpaca Hear Stars Form,Indie,2019,11,550282,2.5,3,4
74194,26411,Sweden Unfair Hysterical Skoda Minangkabau,Indietronica,2014,10,643711,2.5,3.5,3
74195,17875,Mental,Death Metal,2007,10,505763,2.5,1,2.5
74196,31215,Tetum Search,Electro-Pop,2011,4,108918,5,1,4.5
74197,19537,Editor Terrible In the Sky Daimler,Parody,2004,11,805538,5,4,3
74198,21322,Agent General Motors Singapore Fireman,Heavy Metal,2005,3,539783,1.5,3.5,5
74199,8386,State of,Indie,2001,13,236248,1,1.5,1.5
74200,27683,Belief Yellow Girl,Indie,2013,15,826594,4,0.5,0.5
74201,7300,Computer Systems Arrange Suspend DJ Mix,Latino,2010,15,509913,3.5,3,0.5
74202,13562,Consistent Talented Cow Mandarin,Metal,2000,8,503622,0.5,2,5
74203,4292,The Long And Winding Road Of Love Stealing your,Electro-Pop,2019,7,656429,1,0.5,5
74204,9218,Yesterday East Timor Don't Forget the Dolphins,Punk,2004,13,608637,4,2,5
74205,17692,Future Excalibur Bless Inconcepibile Connect,Pop-Rock,2015,15,214049,1.5,2.5,0.5
74206,4139,Find Reborn,Dance,2009,12,583824,4,1,0.5
74207,14481,Young Signorino Dancer Lovers Standard,Rap,2003,8,162346,1.5,4,2.5
74208,10034,Nepal,Holy Metal,2016,6,917443,1.5,5,0.5
74209,47291,Stealing your Lamb Just For Fun,Metal,2014,4,485721,4.5,5,4
74210,27988,DJ Mix Hijazi Successful,Pop,2001,6,343264,5,0.5,5
74211,48416,Complete,Holy Metal,2005,7,9951,1,1.5,1
74212,5332,Salads,Country,2009,15,402663,3,4,2
74213,44076,Cool Larbi From Moonlight Green,Progressive,2009,10,190875,3,2,1.5
74214,23089,Robbers,Deep House,2000,9,584364,4,4,4.5
74215,33777,Good Hungry Mathematician Ferrari Lamb,Indie,2016,8,13594,5,1.5,1
74216,1214,Belief Yellow Girl,Indie,2017,8,423103,2.5,0.5,4
74217,27620,Bear Psychological Of Lover I'm,Pop-Rock,2001,6,315922,1.5,2.5,3.5
74218,7475,My Life,Indie,2018,9,255251,1.5,3,4.5
74219,27620,Messy Distance,Progressive,2016,6,149894,3,4.5,0.5
74220,6571,Hear,Rock,2012,4,464183,4.5,0.5,0.5
74221,27490,Totally Ametista Benito First to,Gospel,2011,9,127452,3,3.5,2
74222,28596,Moneyless Antique White,Metal,2017,9,898611,1,4.5,0.5
74223,25005,Towering The Blue Renault Vauxhall,Dance,2000,14,737948,2.5,0.5,5
74224,15876,Inner Difficult Interesting,Western,2002,4,171752,4.5,1,2
74225,18617,They Made Talented Horses In the Sky,Rock,2005,6,54996,3,0.5,1.5
74226,26561,Obviously Chevrolet Make It,Folk,2000,10,109845,2.5,4.5,1.5
74227,9910,Stick I'll,Indie,2004,3,578695,0.5,3.5,0.5
74228,10848,Desserts Ugly Pull Fish,Heavy Metal,2012,4,54096,4.5,2,3
74229,5511,Make It Guttural,Rock,2011,14,185122,5,5,5
74230,38482,Color Come On,Pop,2004,8,734496,0.5,3,3
74231,19164,Rock 'n Roll,Retro,2007,5,705931,1,1,2
74232,35818,Environmental You are my Sweet Ride,Pop,2006,11,170907,3.5,2,2
74233,42285,Engineer Red Ampelmann Urban Planner Upset,Blues,2005,11,652631,2.5,3,0.5
74234,8561,Tiger Festival Party,Pop,2000,14,937749,2.5,1.5,0.5
74235,26037,Of Love My,Live,2014,6,75822,0.5,4,4
74236,18534,All My Little Cowboys Drinkin' in the Night,Western,2004,2,917358,0.5,0.5,1
74237,11930,Desktop publisher Explain Distinct Down Scarecharming,Latino,2012,8,209245,5,1.5,4.5
74238,45977,Cute Make It,Retro,2015,13,762113,4,1.5,2.5
74239,19705,Hook Detailed Civil,Boy Band,2004,4,177769,3,0.5,5
74240,27514,Listen Penniless Wild And Event Planner,Pop,2013,13,215986,0.5,2.5,2.5
74241,21718,Beautiful People Try Inner Historical,Death Metal,2009,6,4665,2.5,3,4.5
74242,32441,Information Afraid Toys,Deep House,2004,8,39372,4.5,3.5,1
74243,18896,Horses Principale,Latino,2015,12,79529,2.5,2,1.5
74244,2586,Sheet Of Love,Boy Band,2019,14,119143,1.5,1,4.5
74245,27518,Cause Dancer Make it Connect,Black Metal,2017,2,295587,1,1,4
74246,41939,Brawny,Pop,2000,10,187865,1,5,1
74247,33246,Cultural Electrical My Worst Slovakia,Folk,2019,6,435644,3.5,4,3
74248,14614,Willing,Rock,2001,12,608284,4,4,0.5
74249,2387,Arabic God Save Microwave Jinyu,Compilation,2011,3,231066,0.5,1.5,4.5
74250,34112,The First Human BMW,Jazz,2003,10,904895,4.5,3.5,2
74251,13568,Belief Yellow Girl,Indie,2017,6,377392,0.5,4.5,1.5
74252,45372,Salads Never Forget the Moves Panda,Latino,2014,2,828377,2.5,2.5,0.5
74253,4982,Carpet Yesterday Star Conscious Majestic,Folk,2002,8,265402,4,3.5,1
74254,11898,Rock 'n Roll,Indietronica,2016,5,752108,3,1.5,3
74255,36950,Central Station Tiger House,Brit-Pop,2001,4,509648,1,2.5,0.5
74256,6017,Unfair Lincoln Moves Weak,Rap,2008,9,702135,3.5,3,1
74257,1868,Tiger Festival Party,Pop,2000,14,984810,2,2,4
74258,14385,Sadness,Techno,2008,15,500785,5,3,4
74259,31964,Under the Estar Muddy Chichen Elk,Boy Band,2013,3,877591,0.5,2.5,1.5
74260,3358,Below the Fall American Boy,Dance,2012,5,845003,4,1,2.5
74261,8195,Substantial Architect Hysterical Elegant As Above,Parody,2002,5,497223,2.5,1,2
74262,33478,Don't You Substantial,Black Metal,2001,13,42042,1.5,0.5,2
74263,3134,Falling in Love with,Punk,2000,11,240211,2.5,4,2.5
74264,46810,I Gotta Feeling,Heavy Metal,2016,12,604834,1,2.5,1
74265,39105,Eleven Than Potwari,Jazz,2014,4,117213,2.5,3.5,3.5
74266,118,My Fluffy,Pop,2013,2,570808,4.5,1.5,2.5
74267,33556,Alleged My Worst,Pop-Rock,2006,15,913512,4,5,4.5
74268,34886,Polish Polac Banana Wild,Rap,2013,12,120632,1,2,2
74269,43804,Anxious Infiniti Helpful Mind,Boy Band,2006,8,237719,0.5,2,3.5
74270,2594,Scarce To Popular,Rock,2018,3,201430,3.5,3,5
74271,14200,The Long And Winding Spoon Of Hunger,Punk,2018,7,168465,4.5,3,3
74272,32592,Eastern Fox The Candy Salads,Ambient,2011,6,543094,4.5,2.5,4.5
74273,42160,Available Reforge,Indie,2008,6,899818,1.5,2,2
74274,36391,Sufficient Several Sheet Big FAW,Black Metal,2016,9,771919,3.5,2.5,1.5
74275,13880,Indonesia Smart Pleasant M.E.N.T.A.L,Unplugged,2000,5,672835,2,4,2.5
74276,6907,Needy Prince Of Clam No Pantalones Sudden,Indie,2018,14,900815,2.5,4,1.5
74277,6290,Carpet Bertie Scarecharming,K-Pop,2018,2,618568,3.5,2.5,4
74278,3379,Bangladesh Kicking your Loves,Pop,2019,10,187301,1.5,2.5,3
74279,48988,Past Loves In the Sky Of Love Polish,Pop,2005,2,643008,5,2.5,2
74280,44245,Sister Desserts Playing Light,Country,2017,3,511644,2.5,3.5,4.5
74281,28262,Price Candy Print,Hard Rock,2013,12,467473,1,1,4.5
74282,14093,Healthy Son Afraid Mind Toe,Lounge,2009,15,632790,3.5,2,2.5
74283,47380,Cool Larbi From Moonlight Green,Progressive,2016,13,520242,3.5,0.5,4
74284,36461,Mongolian Icer Of Ultra-Maximus Urban Planner,Compilation,2002,3,227446,2.5,4.5,2
74285,19194,Mercedes Saudi That's my Administrator,Punk,2015,15,220454,4,1.5,0.5
74286,40247,Belief Yellow Girl,Indie,2008,3,271110,0.5,1,4
74287,11722,Moccasin Size Respiratory Therapist Asleep Music,Folk,2018,3,58905,1.5,4.5,1
74288,27669,Loves Permit,Unplugged,2002,9,457734,4.5,1.5,2.5
74289,13,Ultra Rare,Rap,2004,12,96652,2.5,0.5,0.5
74290,47254,Unicorn Nissan,Pop,2018,14,455366,4.5,1,0.5
74291,14793,Find Permit Honored Brawny,Pop,2000,9,633643,2.5,4,4
74292,14450,Subaru Pray Impressive Ford,Indie,2004,12,209042,5,0.5,3
74293,47849,Responsible Music Fall Sing,Unplugged,2011,6,811238,4,5,1.5
74294,11821,Frank Booth,Rap,2000,10,614161,4,1.5,1
74295,6172,Give Your Former Civil War,Death Metal,2010,6,608118,4.5,5,1.5
74296,41194,So Sad or So Mad,Dance,2007,6,773152,4,3,4.5
74297,19264,Like,Pop,2019,6,559189,5,3,5
74298,31079,Cultural Severe Sufficient,Rock,2012,9,465892,1.5,1,1
74299,2228,Don't Abuse The Niichan Or Else,J-Rock,2000,10,188936,2,0.5,2
74300,7980,Shy The Blue,Punk,2001,12,87874,1,1.5,1
74301,25847,Hook,Lounge,2014,7,452939,2,3,3
74302,14499,Arkansas Of Love,Rock,2006,3,606882,5,3,3.5
74303,35474,Sister Desserts Playing Light,Country,2015,13,238073,3.5,0.5,2
74304,6633,So Wild Elk Engineer Panther,Indie,2012,6,490742,4.5,3,4.5
74305,11415,Fiat Alpaca Bless,Country,2008,4,866307,0.5,4.5,1
74306,26884,Towering Reasonable Stand Tiger Running Around Like a,Pop-Rock,2014,10,745700,4.5,1.5,5
74307,15374,Forever Medalion Beer Fireman,Rap,2000,7,421404,1.5,3,2.5
74308,45223,Civil Wild And Entire,Boy Band,2000,13,812733,5,2,0.5
74309,8384,Stuck in Your Stack,Pop-Rock,2002,3,903793,2,1.5,0.5
74310,24075,Former Need Jollar Arabic,Pop,2003,5,106507,2.5,4,1.5
74311,16320,Polish Polac Banana Wild,Rap,2004,14,862044,3,1,2.5
74312,29346,Captain Underpants Mutandastico,Parody,2010,2,392100,1.5,5,4.5
74313,30167,Tiny New Face You're Gonna Chevrolet Yesterday,Parody,2016,6,81438,5,3.5,0.5
74314,8887,Of Thunder Dark Life Story of kill,Deep House,2012,9,848627,2.5,2.5,4.5
74315,14739,Loves Song,Ambient,2004,2,122301,2,4.5,3
74316,8882,Belief Yellow Girl,Indie,2018,8,268169,3.5,5,1.5
74317,10956,Porsche,Latino,2018,11,128529,2.5,2.5,3.5
74318,22349,The Long And Winding Road Of Love Stealing your,Electro-Pop,2019,9,469833,2.5,5,5
74319,49373,Medical Spine Sheep,Parody,2002,5,819560,1.5,3.5,0.5
74320,32941,French Permit,Unplugged,2011,9,667570,1,2.5,4.5
74321,3293,Uzbek Spider Sheep Pencil,Pop,2014,12,971177,2.5,4.5,1
74322,41335,Expelli Armus,Unplugged,2007,12,605974,4.5,2.5,1.5
74323,49183,Marketing For You Event Planner Environmental,Retro,2012,7,459211,1.5,3.5,4
74324,22665,Tu Cuerpo En Mi Cabeza,Latino,2013,4,207316,3.5,3,3
74325,41701,Polish Polac Banana Wild,Rap,2011,4,881693,4,1.5,0.5
74326,25951,Pasta,Pop-Rock,2011,9,712203,4.5,3,1.5
74327,35275,Computer Systems Pies Light Typical,Death Metal,2012,10,616509,4,3.5,4
74328,30733,Sa’idi Additional Chameleon Garden,Rock,2015,14,112084,1.5,4,1
74329,31473,Mine Shy,Indie,2013,9,184865,2,3,4
74330,10978,Lucky,Unplugged,2013,8,426635,4,2,1
74331,4485,Is My Religion Malay Similar Dog,Techno,2006,13,924678,1,2,2
74332,7811,Plumber Miss Shame,Alternative,2013,6,853885,4,3.5,1.5
74333,37869,Talented Helpful Jewel Cadillac,Pop,2017,3,88500,4.5,2.5,2.5
74334,11692,Psychologist Anteater,Hard Rock,2013,6,417877,4.5,3,0.5
74335,27284,Asleep Moneyless Significant The Greater,Rap,2010,5,458604,3.5,3,2
74336,43900,Electrical North Levantine Environmental Never Forget the Substance,Punk,2013,5,303956,5,3,0.5
74337,12253,Educational Ultra-Maximus,Trap,2006,6,158352,1,1,5
74338,32661,Pure Computer Systems No Way Loves,Gospel,2017,8,81433,4.5,1,3.5
74339,42573,Pencil I Really Want Playing Mix Week,Lounge,2008,9,771931,1.5,2,4.5
74340,24506,Next to Federal Mike Form,Western,2016,5,12826,1.5,4,4
74341,29076,Arrange Sheep Star,Lounge,2017,8,184041,2.5,3,4.5
74342,38140,Dangerous China Spanish Available Camel,Compilation,2007,6,917481,3.5,0.5,4.5
74343,6486,Medalion Medical,Country,2005,8,207278,2,1.5,3
74344,6340,Rock 'n Roll Search Squirrels,Metal,2009,9,342533,1.5,2,2.5
74345,36575,Sweet Old Uzbekistan Cat,Techno,2019,11,85235,4.5,1.5,4.5
74346,48927,Spain Available Move Like a,Parody,2006,11,693077,1,2.5,1
74347,45402,Dog Zeus Is a Rich Personality,K-Pop,2017,4,561774,2,4,1
74348,22399,Hands Available Daimler,Unplugged,2016,9,983454,1.5,2.5,5
74349,41699,Complete Star Trek Bertie-Face Moneyless,Live,2014,2,990479,2.5,5,2.5
74350,34801,Sweet Old Uzbekistan Cat,Techno,2000,9,550117,1,3,2
74351,15764,Mitsubishi Pasta First Trick,Gospel,2013,5,845549,2.5,3,2.5
74352,4820,Rock 'n' Roll,Indie,2014,11,732683,0.5,3,4
74353,48841,Zinc Volvo,Pop-Rock,2013,5,781573,4,4.5,5
74354,48919,Conscious Elk Aggressive Hysterical,Hard Rock,2009,6,55244,3.5,4,2.5
74355,1745,Just For My Georgia Asset,Gospel,2007,7,829405,5,2,3
74356,32740,Treat The Round Bound,Hard Rock,2014,15,222179,4,5,2.5
74357,19755,Anxious Zeus Several,Rap,2006,9,316047,4.5,4,0.5
74358,32244,Tu Cuerpo En Mi Cabeza,Latino,2012,11,863537,3,1.5,3
74359,39809,Invention Is My Religion Informal Engineer Hands,Punk,2004,9,977206,3,1.5,1
74360,49791,Panther You're Gonna Large Bulgarian Jordan,Indie,2018,2,684100,3,3,5
74361,44313,Barbie No Human A Wild,Techno,2017,12,362118,2,1,4
74362,40446,Scarce,Pop-Rock,2005,8,99744,4.5,1,4.5
74363,46298,Uzbekistan,Pop,2017,11,407228,1,0.5,4.5
74364,2023,Tiger Frank Booth Competitive Morbido,Gospel,2017,9,230376,2,4,2.5
74365,262,Urban Planner Potwari Squirrels Intelligent,Jazz,2012,4,961828,1,4.5,3
74366,17579,Terrible Inner,Rap,2009,14,35639,0.5,3.5,1.5
74367,36939,Invention Tiny Dacia Size,Retro,2003,3,76346,4.5,0.5,3.5
74368,12705,United Serious,Pop-Rock,2014,10,138439,2,1,4.5
74369,42623,Arabic,Pop-Rock,2016,6,883721,4.5,4.5,3.5
74370,12019,Expensive Of Death Ampelmann Coach,Rock,2017,14,51571,3.5,4.5,5
74371,17175,Mitsubishi Mix,Indie,2001,10,440353,0.5,3.5,2
74372,14428,Nepal Tomorrow,Holy Metal,2002,7,912165,2.5,2.5,0.5
74373,49628,Mathematician Bison,Punk,2012,5,333502,3,2.5,0.5
74374,15533,Typical M.E.N.T.A.L Ford Cow Fluffy,Jazz,2010,9,876849,5,2,1
74375,39428,Mine Soups Unhappy Georgia Estar,Trap,2002,4,631894,2.5,5,2.5
74376,20057,Honda Throw Me China Under the,Folk,2003,15,883402,3.5,4.5,3.5
74377,18796,Wipe,Indietronica,2011,14,350544,4,2.5,4
74378,45111,Upset,Metal,2009,2,21211,3.5,0.5,1.5
74379,44145,State of Color Bear Try,Blues,2008,13,906267,1.5,0.5,4
74380,14990,Not my Of Love To my Beloved,Folk,2004,10,164338,4,2.5,1
74381,28031,Terrible Past Pakistan Wooden Better Off,Techno,2012,6,597552,3,1,1
74382,45742,Mind The Bus,Dance,2005,6,234388,0.5,1.5,1
74383,40260,High Clam I'm still,Alternative,2001,3,883297,5,4.5,1.5
74384,37151,Sweden China,Trap,2002,5,629508,1.5,1,3
74385,42616,Upset Young Signorino Better have Helpful From the Streets,Indie,2006,7,249700,3,2,0.5
74386,39429,Shy,Metal,2017,5,74921,2.5,2.5,5
74387,31164,Boring,Lounge,2018,7,938856,1.5,1,4
74388,20520,Penniless Alpaca Cashier Miss Johnson,Pop,2017,4,207607,2.5,5,5
74389,15473,Beyond Pony Sorry,Boy Band,2018,8,683461,1.5,2.5,3.5
74390,12927,Spanish Healthy Aggressive Like,Deep House,2009,13,486812,1,2.5,1
74391,33896,Mathematician Terrible Strict Young Signorino No Pantalones,Black Metal,2010,9,880531,0.5,2,1
74392,35999,For You Guttural Scared And,Indie,2002,3,45742,2.5,2,3
74393,28026,Pray Flip,Black Metal,2013,10,233713,0.5,2,5
74394,47885,Of Love,Progressive,2010,4,804657,1,3.5,4
74395,20771,Loves Suspend Direful The,Metal,2012,5,243639,1.5,1,0.5
74396,21154,I'm still Inconcepibile Deaf Relax,Jazz,2012,15,640854,2.5,3,2.5
74397,5041,Minangkabau In the Sky Difficult Former,Live,2013,6,151056,1,2.5,4.5
74398,31708,And Beer Impossible,Pop-Rock,2003,6,132963,1,1.5,5
74399,24649,Icelandic,Unplugged,2015,7,792104,1.5,4.5,5
74400,37676,Cute Sheep,Parody,2008,12,678251,2,4,4.5
74401,43124,Move Like a Tiny History Uzbekistan Fitness Trainer,Holy Metal,2012,2,347488,4.5,3,3
74402,28414,Happy Heart Morbido,Lounge,2010,15,747240,4,3,0.5
74403,38753,Sexy Comodino Of Desire,Boy Band,2007,4,886963,1.5,5,0.5
74404,30431,Asleep Let's Go Actual Pahari,Indie,2013,10,959716,0.5,4.5,3
74405,48114,Summer Nervous Recent,Hard Rock,2014,5,190485,4,2,5
74406,40459,Distance Big,Trap,2013,8,487552,2,3.5,3.5
74407,9813,Sword Loves Heat,Boy Band,2000,7,203679,1.5,1.5,1
74408,37405,Sweet Old Uzbekistan Cat,Techno,2000,5,45728,4.5,4.5,2
74409,24741,Human,Boy Band,2000,4,698110,4,0.5,4
74410,22945,Clam Lonely Morocco Stick,Gospel,2003,2,962310,3,3.5,2
74411,16807,Lovers Moves,Rap,2017,12,124431,2,4,2.5
74412,49607,Fear Psychologist Jordan Hot Friendly,Unplugged,2019,4,293778,2,5,0.5
74413,32779,Confident Dolphins Entertaining,K-Pop,2007,4,224864,5,4.5,4
74414,7565,Sexy Comodino Of Desire,Boy Band,2013,12,559563,5,2,0.5
74415,9947,Slovak War China Invention,Boy Band,2015,3,840322,3.5,0.5,3.5
74416,31891,Lovers Coati,Rock,2000,3,972041,4.5,2.5,0.5
74417,808,California Friendly Preschool Teacher I'm Da Real About,Pop,2013,8,41741,3.5,5,0.5
74418,27917,Subaru Firetruck,Indie,2002,11,591003,2,3,2
74419,11856,Pakistan About Down into the MINI The,Dance,2000,3,867217,1.5,4.5,2.5
74420,25410,Engineer Bangla Out My Best Rock,K-Pop,2009,12,561680,5,3.5,4.5
74421,2512,South Levantine Mandarin Question Girl,Pop,2002,14,683756,0.5,1.5,0.5
74422,30026,Ametista Willing,Brit-Pop,2006,11,794906,1.5,2.5,4.5
74423,40570,Don't Talk to,Western,2019,14,665345,4.5,2,2.5
74424,278,BMW Embarrassed Crying for the Gnu Administrative,J-Rock,2009,3,181009,5,3.5,5
74425,45603,Blue,Deep House,2004,7,774514,2.5,0.5,5
74426,29498,Sin Typical Realistic,Lounge,2001,13,190701,1.5,1.5,0.5
74427,14757,And Pull Price,Indie,2007,14,524380,2.5,2.5,3
74428,28171,Medalion,Retro,2011,4,310243,1.5,1.5,4.5
74429,21560,Connect Magyar Hungarian Mitsubishi Dancing Alligator,Holy Metal,2002,12,813534,1,2,3
74430,38268,Stealing your Lamb Just For Fun,Metal,2003,7,549153,4.5,4,2.5
74431,38756,Lovers Permit Bahasa,Live,2006,9,413619,3.5,5,3.5
74432,31819,Vauxhall,Boy Band,2010,5,752085,2,1.5,1.5
74433,38653,Tu Cuerpo En Mi Cabeza,Latino,2007,15,48678,5,1.5,1.5
74434,16697,Alexander Platz Wine Unfortunate Repeat Informal,Country,2018,11,518505,5,3.5,1
74435,30407,Dolls I Wanna be In Hungry,Indie,2016,6,548691,2.5,4.5,4.5
74436,14737,Life Finding My Obvious Invention,Holy Metal,2004,10,593397,2.5,4.5,1
74437,9740,Mindless Swedish Turkmenistan Entertaining,Punk,2013,5,549099,1,5,1
74438,23789,My Worst Country Dental Hygienist Stars Never Forget the,Death Metal,2003,9,741909,1,1.5,3
74439,34398,Large,Unplugged,2016,10,435941,2.5,4.5,2
74440,4061,Pencil Chameleon,Punk,2015,3,990924,4.5,3,2.5
74441,40922,Forget It Afraid Suspend,Pop,2009,12,476226,1.5,3,1
74442,39008,The Delightful Heroes of Wales,Metal,2018,9,78154,4.5,4,2.5
74443,3119,Dulcinea Quixote,Lounge,2016,7,140063,3.5,0.5,3.5
74444,44316,My Porsche Light Boring Of,Hard Rock,2008,2,112701,1.5,1.5,3
74445,26588,The Long And Winding Spoon Of Hunger,Punk,2008,5,469685,1,4.5,5
74446,32483,Hungary Willing Environmental Unfortunate,Metal,2009,11,948278,1.5,1,5
74447,32682,Finding Upset The Pleasant Jewel,Heavy Metal,2016,4,616454,2,3,2
74448,36805,Severe,Pop,2019,5,63170,3,1.5,3.5
74449,24056,Lion The Police Officer,Dance,2018,3,86242,2.5,5,4
74450,38810,Thunder Significant,J-Rock,2007,14,467494,4,2,4.5
74451,45024,Fierce You Look Like Dancer Lincoln In the Sky,Live,2012,9,245093,4.5,4,3
74452,19569,Middle School Teacher,Jazz,2018,5,984030,2.5,4.5,1
74453,41751,Obvious Italian Tall Sword Sudden,Indietronica,2000,5,551886,4.5,1,5
74454,9215,Primrose,Gospel,2018,8,804079,2.5,0.5,2
74455,30798,Human,J-Rock,2002,5,309664,0.5,0.5,0.5
74456,43024,Albania Plumber Dentist Melayu,Pop-Rock,2016,8,488926,4,4,2.5
74457,31902,Scare They Electrical Chef,Dance,2012,15,3506,3,4.5,2
74458,9407,Matteo Garden Financial Computer Systems,Indie,2009,7,837962,2,4,1
74459,31250,Majestic Fierce Butter,Indie,2010,10,635278,4,5,2
74460,14013,Detailed Mind,Punk,2010,11,683783,1,1.5,1.5
74461,37804,Like In the Sky Elk Of Love,Gospel,2010,3,139833,3,2,3.5
74462,1154,Indonesia Entertaining Pure Pharmacist The Delightful Heroes of Wales,J-Rock,2001,15,210315,3,3.5,1
74463,12677,Miss Camel Zeus Distance,Lounge,2013,15,675508,0.5,3.5,3.5
74464,6438,Aboriginal Jeep,Metal,2006,2,551707,3,2,1.5
74465,49450,Central Station Tiger House,Brit-Pop,2003,10,373265,0.5,3,3
74466,21788,Israel Bison,Rock,2001,4,11960,3.5,1,0.5
74467,44669,Search Dacia,Punk,2001,14,218467,4,4.5,3.5
74468,20070,Follow Gamer Click,Folk,2007,15,653110,1.5,2.5,0.5
74469,47771,Upset Gabby Rhinoceros Useful Shock,Country,2019,10,905213,2.5,1.5,1
74470,47834,Arkansas Of Love,Rock,2008,2,728773,4.5,4.5,4
74471,9488,Northern Hindko,Black Metal,2007,2,907421,3.5,5,1
74472,44,Practical Bling-a-ding State of Bosnia and Herzegovina Public Relations Specialist,Unplugged,2006,6,6642,2,2,4
74473,7267,Just for,Punk,2001,9,662751,3,4.5,3.5
74474,43354,Topolino M.E.N.T.A.L,Boy Band,2019,8,989192,3,5,0.5
74475,35686,Sweet Old Uzbekistan Cat,Techno,2009,7,148039,3,2.5,3.5
74476,2602,Panda Lover Mandarin Hanger Oryx,Unplugged,2016,14,896142,0.5,4.5,4.5
74477,5627,Follow Gamer Click,Folk,2003,11,686718,3.5,1.5,3
74478,3070,Legs Black Invention You're Gonna,Parody,2000,13,342597,1.5,4.5,0.5
74479,49770,Captain Underpants Mutandastico,Parody,2009,14,267721,0.5,2.5,2.5
74480,2370,BMW,Rock,2017,13,789939,4.5,2.5,5
74481,15409,Netherlands Confident Aggressive DJ Mix Zebu,Pop,2016,10,505396,4,3.5,0.5
74482,10121,Penniless Brawny Of Love La Moglie del,Folk,2001,8,423832,3.5,5,4.5
74483,3541,Llama Construction Coati,Jazz,2007,13,290792,0.5,4,4.5
74484,9247,Don't You Spoon Car Steel,Brit-Pop,2000,5,228302,3.5,3.5,3.5
74485,47925,Pig Latin Califiornia Chocolate Carrots Indonesia,Indie,2000,11,206552,0.5,5,2
74486,22782,Mine Of Love Medical Suspend Recent,Indie,2013,8,643096,1,2,3.5
74487,23124,Marigold The Manigold Terrible Of Love Rare,Boy Band,2018,2,247507,2,2,2.5
74488,45738,Camel Relax,Brit-Pop,2005,14,702587,1.5,1,0.5
74489,18294,Educational,Punk,2009,12,170699,1.5,0.5,5
74490,35197,The Long And Winding Spoon Of Hunger,Punk,2000,13,518136,1,4,4.5
74491,48363,Logical Develop,Blues,2001,12,167137,1.5,5,1
74492,49085,Clamp Song Story of Entertaining Stick,Country,2011,10,480697,4,3.5,2
74493,37142,Infiniti Huge BMW No Human Unhappy,Pop,2012,9,940397,4,4.5,3
74494,32486,Flat Life Society,Blues,2018,5,825186,3,2.5,5
